Type,Frame,Angle
Original,1059,363.39
Original,1060,363.378
Original,1061,363.365
Original,1062,363.352
Original,1063,363.339
Original,1064,363.327
Original,1065,363.314
Original,1066,363.302
Original,1067,363.29
Original,1068,363.278
Original,1069,363.267
Original,1070,363.256
Original,1071,363.246
Original,1072,363.244
Original,1073,363.243
Original,1074,363.243
Original,1075,363.243
Original,1076,363.242
Original,1077,363.241
Original,1078,363.239
Original,1079,363.234
Original,1080,363.228
Original,1081,363.235
Original,1082,363.217
Original,1083,363.179
Original,1084,363.197
Original,1085,363.177
