Type,Frame,Angle
LinearQuaternion,677,0.877423
LinearQuaternion,678,0.927902
LinearQuaternion,679,0.984003
LinearQuaternion,680,1.04604
LinearQuaternion,681,1.11436
LinearQuaternion,682,1.18935
LinearQuaternion,683,1.27147
LinearQuaternion,684,1.36121
LinearQuaternion,685,1.45914
LinearQuaternion,686,1.56588
LinearQuaternion,687,1.68218
LinearQuaternion,688,1.80883
LinearQuaternion,689,1.94677
LinearQuaternion,690,2.09706
LinearQuaternion,691,2.26091
LinearQuaternion,692,2.43972
LinearQuaternion,693,2.6351
LinearQuaternion,694,2.74522
LinearQuaternion,695,2.86449
LinearQuaternion,696,2.99462
LinearQuaternion,697,3.13775
LinearQuaternion,698,3.29657
LinearQuaternion,699,3.47456
LinearQuaternion,700,3.67628
LinearQuaternion,701,3.9078
LinearQuaternion,702,4.17747
LinearQuaternion,703,4.49698
LinearQuaternion,704,4.88332
LinearQuaternion,705,5.36211
LinearQuaternion,706,5.97394
LinearQuaternion,707,6.78704
LinearQuaternion,708,7.92558
LinearQuaternion,709,9.64139
LinearQuaternion,710,12.5318
LinearQuaternion,711,18.4147
LinearQuaternion,712,35.9302
LinearQuaternion,713,111.673
LinearQuaternion,714,157.04
LinearQuaternion,715,171.225
LinearQuaternion,716,176.447
LinearQuaternion,717,179.188
LinearQuaternion,718,-179.085
LinearQuaternion,719,-177.866
LinearQuaternion,720,-176.938
LinearQuaternion,721,-176.192
LinearQuaternion,722,-175.566
LinearQuaternion,723,-175.023
LinearQuaternion,724,-174.54
LinearQuaternion,725,-174.102
LinearQuaternion,726,-173.696
LinearQuaternion,727,-173.316
LinearQuaternion,728,-172.955
LinearQuaternion,729,-172.609
LinearQuaternion,730,-172.275
LinearQuaternion,731,-171.949
LinearQuaternion,732,-171.629
LinearQuaternion,733,-171.313
LinearQuaternion,734,-171.001
LinearQuaternion,735,189.311
LinearQuaternion,736,-170.741
LinearQuaternion,737,-170.789
LinearQuaternion,738,-170.835
LinearQuaternion,739,-170.877
LinearQuaternion,740,-170.918
LinearQuaternion,741,-170.956
LinearQuaternion,742,-170.993
LinearQuaternion,743,-171.028
LinearQuaternion,744,-171.061
LinearQuaternion,745,-171.093
LinearQuaternion,746,-171.124
LinearQuaternion,747,-171.154
LinearQuaternion,748,-171.183
LinearQuaternion,749,-171.212
LinearQuaternion,750,-171.24
LinearQuaternion,751,-171.267
LinearQuaternion,752,-171.294
LinearQuaternion,753,-171.32
LinearQuaternion,754,-171.346
LinearQuaternion,755,-171.372
LinearQuaternion,756,188.602
LinearQuaternion,757,-171.106
LinearQuaternion,758,-170.789
LinearQuaternion,759,-170.444
LinearQuaternion,760,-170.065
LinearQuaternion,761,-169.644
LinearQuaternion,762,-169.172
LinearQuaternion,763,-168.637
LinearQuaternion,764,-168.021
LinearQuaternion,765,-167.304
LinearQuaternion,766,-166.454
LinearQuaternion,767,-165.426
LinearQuaternion,768,-164.153
LinearQuaternion,769,-162.531
LinearQuaternion,770,-160.389
LinearQuaternion,771,-157.425
LinearQuaternion,772,-153.063
LinearQuaternion,773,-146.093
LinearQuaternion,774,-133.711
LinearQuaternion,775,-109.877
LinearQuaternion,776,-72.7797
LinearQuaternion,777,317.137
LinearQuaternion,778,-31.1076
LinearQuaternion,779,-23.9708
LinearQuaternion,780,-19.3087
LinearQuaternion,781,-16.0615
LinearQuaternion,782,-13.6822
LinearQuaternion,783,-11.8683
LinearQuaternion,784,-10.441
LinearQuaternion,785,-9.28921
LinearQuaternion,786,-8.34006
LinearQuaternion,787,-7.5442
LinearQuaternion,788,-6.86698
LinearQuaternion,789,-6.28342
LinearQuaternion,790,-5.77504
LinearQuaternion,791,-5.32792
LinearQuaternion,792,-4.93136
LinearQuaternion,793,-4.57701
LinearQuaternion,794,-4.25826
LinearQuaternion,795,-3.96981
LinearQuaternion,796,-3.70736
LinearQuaternion,797,-3.46739
LinearQuaternion,798,356.753
LinearQuaternion,799,-3.45919
LinearQuaternion,800,-3.66873
LinearQuaternion,801,-3.876
LinearQuaternion,802,-4.08137
LinearQuaternion,803,-4.28518
LinearQuaternion,804,-4.48776
LinearQuaternion,805,-4.68942
LinearQuaternion,806,-4.89047
LinearQuaternion,807,-5.0912
LinearQuaternion,808,-5.29189
LinearQuaternion,809,-5.49282
LinearQuaternion,810,-5.69426
LinearQuaternion,811,-5.8965
LinearQuaternion,812,-6.0998
LinearQuaternion,813,-6.30444
LinearQuaternion,814,-6.51068
LinearQuaternion,815,-6.71881
LinearQuaternion,816,-6.92911
LinearQuaternion,817,-7.14188
LinearQuaternion,818,-7.3574
LinearQuaternion,819,352.424
LinearQuaternion,820,-7.37368
LinearQuaternion,821,-7.17262
LinearQuaternion,822,-6.97283
LinearQuaternion,823,-6.77431
LinearQuaternion,824,-6.57706
LinearQuaternion,825,-6.38111
LinearQuaternion,826,-6.18645
LinearQuaternion,827,-5.99309
LinearQuaternion,828,-5.80105
LinearQuaternion,829,-5.61031
LinearQuaternion,830,-5.42091
LinearQuaternion,831,-5.23283
LinearQuaternion,832,-5.04608
LinearQuaternion,833,-4.86068
LinearQuaternion,834,-4.67663
LinearQuaternion,835,-4.49394
LinearQuaternion,836,-4.3126
LinearQuaternion,837,-4.13264
LinearQuaternion,838,-3.95404
LinearQuaternion,839,-3.77683
LinearQuaternion,840,356.399
LinearQuaternion,841,-3.4024
LinearQuaternion,842,-3.21181
LinearQuaternion,843,-3.02918
LinearQuaternion,844,-2.85443
LinearQuaternion,845,-2.68752
LinearQuaternion,846,-2.52839
LinearQuaternion,847,-2.37701
