Type,Frame,Angle
LinearInterpolationEuler,342,3.42999
LinearInterpolationEuler,343,2.99046
LinearInterpolationEuler,344,2.55093
LinearInterpolationEuler,345,2.1114
LinearInterpolationEuler,346,1.67187
LinearInterpolationEuler,347,1.23235
LinearInterpolationEuler,348,0.792816
LinearInterpolationEuler,349,0.353286
LinearInterpolationEuler,350,-0.0862433
LinearInterpolationEuler,351,-0.525773
LinearInterpolationEuler,352,-0.965302
LinearInterpolationEuler,353,-1.40483
LinearInterpolationEuler,354,-1.84436
LinearInterpolationEuler,355,-2.28389
LinearInterpolationEuler,356,-2.72342
LinearInterpolationEuler,357,-3.16295
LinearInterpolationEuler,358,-3.33743
LinearInterpolationEuler,359,-3.51192
LinearInterpolationEuler,360,-3.6864
LinearInterpolationEuler,361,-3.86088
LinearInterpolationEuler,362,-4.03537
LinearInterpolationEuler,363,-4.20985
LinearInterpolationEuler,364,-4.38433
LinearInterpolationEuler,365,-4.55882
LinearInterpolationEuler,366,-4.7333
LinearInterpolationEuler,367,-4.90778
LinearInterpolationEuler,368,-5.08227
LinearInterpolationEuler,369,-5.25675
LinearInterpolationEuler,370,-5.43123
LinearInterpolationEuler,371,-5.60572
LinearInterpolationEuler,372,-5.7802
LinearInterpolationEuler,373,-5.95468
LinearInterpolationEuler,374,-6.12917
LinearInterpolationEuler,375,-6.30365
LinearInterpolationEuler,376,-6.47813
LinearInterpolationEuler,377,-6.65262
LinearInterpolationEuler,378,-6.8271
LinearInterpolationEuler,379,-6.74755
LinearInterpolationEuler,380,-6.668
LinearInterpolationEuler,381,-6.58845
LinearInterpolationEuler,382,-6.5089
LinearInterpolationEuler,383,-6.42935
LinearInterpolationEuler,384,-6.34981
LinearInterpolationEuler,385,-6.27026
LinearInterpolationEuler,386,-6.19071
LinearInterpolationEuler,387,-6.11116
LinearInterpolationEuler,388,-6.03161
LinearInterpolationEuler,389,-5.95206
LinearInterpolationEuler,390,-5.87251
LinearInterpolationEuler,391,-5.79296
LinearInterpolationEuler,392,-5.71341
LinearInterpolationEuler,393,-5.63386
LinearInterpolationEuler,394,-5.55432
LinearInterpolationEuler,395,-5.47477
LinearInterpolationEuler,396,-5.39522
LinearInterpolationEuler,397,-5.31567
LinearInterpolationEuler,398,-5.23612
LinearInterpolationEuler,399,-5.15657
LinearInterpolationEuler,400,-5.13886
LinearInterpolationEuler,401,-5.12114
LinearInterpolationEuler,402,-5.10343
LinearInterpolationEuler,403,-5.08571
LinearInterpolationEuler,404,-5.068
LinearInterpolationEuler,405,-5.05028
LinearInterpolationEuler,406,-5.03257
LinearInterpolationEuler,407,-5.01486
LinearInterpolationEuler,408,-4.99714
LinearInterpolationEuler,409,-4.97943
LinearInterpolationEuler,410,-4.96171
LinearInterpolationEuler,411,-4.944
LinearInterpolationEuler,412,-4.92628
LinearInterpolationEuler,413,-4.90857
LinearInterpolationEuler,414,-4.89086
LinearInterpolationEuler,415,-4.87314
LinearInterpolationEuler,416,-4.85543
LinearInterpolationEuler,417,-4.83771
LinearInterpolationEuler,418,-4.82
LinearInterpolationEuler,419,-4.80228
LinearInterpolationEuler,420,-4.78457
LinearInterpolationEuler,421,-5.2016
LinearInterpolationEuler,422,-5.61864
LinearInterpolationEuler,423,-6.03567
LinearInterpolationEuler,424,-6.45271
LinearInterpolationEuler,425,-6.86974
LinearInterpolationEuler,426,-7.28678
LinearInterpolationEuler,427,-7.70381
LinearInterpolationEuler,428,-8.12085
LinearInterpolationEuler,429,-8.53788
LinearInterpolationEuler,430,-8.95492
LinearInterpolationEuler,431,-9.37195
LinearInterpolationEuler,432,-9.78899
LinearInterpolationEuler,433,-10.206
LinearInterpolationEuler,434,-10.6231
LinearInterpolationEuler,435,-11.0401
LinearInterpolationEuler,436,-11.4571
LinearInterpolationEuler,437,-11.8742
LinearInterpolationEuler,438,-12.2912
LinearInterpolationEuler,439,-12.7082
LinearInterpolationEuler,440,-13.1253
LinearInterpolationEuler,441,-13.5423
LinearInterpolationEuler,442,-13.5243
LinearInterpolationEuler,443,-13.5063
LinearInterpolationEuler,444,-13.4884
LinearInterpolationEuler,445,-13.4704
LinearInterpolationEuler,446,-13.4524
LinearInterpolationEuler,447,-13.4344
LinearInterpolationEuler,448,-13.4165
LinearInterpolationEuler,449,-13.3985
LinearInterpolationEuler,450,-13.3805
LinearInterpolationEuler,451,-13.3625
LinearInterpolationEuler,452,-13.3446
LinearInterpolationEuler,453,-13.3266
LinearInterpolationEuler,454,-13.3086
LinearInterpolationEuler,455,-13.2906
LinearInterpolationEuler,456,-13.2727
LinearInterpolationEuler,457,-13.2547
LinearInterpolationEuler,458,-13.2367
LinearInterpolationEuler,459,-13.2187
LinearInterpolationEuler,460,-13.2008
LinearInterpolationEuler,461,-13.1828
LinearInterpolationEuler,462,-13.1648
LinearInterpolationEuler,463,-12.6638
LinearInterpolationEuler,464,-12.1629
LinearInterpolationEuler,465,-11.6619
LinearInterpolationEuler,466,-11.1609
LinearInterpolationEuler,467,-10.66
LinearInterpolationEuler,468,-10.159
LinearInterpolationEuler,469,-9.65803
LinearInterpolationEuler,470,-9.15707
LinearInterpolationEuler,471,-8.6561
LinearInterpolationEuler,472,-8.15513
LinearInterpolationEuler,473,-7.65417
LinearInterpolationEuler,474,-7.1532
LinearInterpolationEuler,475,-6.65223
LinearInterpolationEuler,476,-6.15127
LinearInterpolationEuler,477,-5.6503
LinearInterpolationEuler,478,-5.14933
LinearInterpolationEuler,479,-4.64837
LinearInterpolationEuler,480,-4.1474
LinearInterpolationEuler,481,-3.64643
LinearInterpolationEuler,482,-3.14547
LinearInterpolationEuler,483,-2.6445
LinearInterpolationEuler,484,-10.4341
LinearInterpolationEuler,485,-18.2238
LinearInterpolationEuler,486,-26.0134
LinearInterpolationEuler,487,-33.8031
LinearInterpolationEuler,488,-41.5927
LinearInterpolationEuler,489,-49.3824
LinearInterpolationEuler,490,-57.172
LinearInterpolationEuler,491,-64.9616
LinearInterpolationEuler,492,-72.7513
LinearInterpolationEuler,493,-80.5409
LinearInterpolationEuler,494,-88.3306
LinearInterpolationEuler,495,-96.1202
LinearInterpolationEuler,496,-103.91
LinearInterpolationEuler,497,-111.7
LinearInterpolationEuler,498,-119.489
LinearInterpolationEuler,499,-127.279
LinearInterpolationEuler,500,-135.068
LinearInterpolationEuler,501,-142.858
LinearInterpolationEuler,502,-150.648
LinearInterpolationEuler,503,-158.437
LinearInterpolationEuler,504,-166.227
LinearInterpolationEuler,505,-166.822
LinearInterpolationEuler,506,-167.416
LinearInterpolationEuler,507,-168.011
