Type,Frame,Angle
original,578,-16.4666
original,579,-16.4501
original,580,-16.4861
original,581,-16.5543
original,582,-16.6345
original,583,-16.7102
original,584,-16.7721
original,585,-16.8179
original,586,-16.8523
original,587,-16.8853
original,588,-16.9289
original,589,-16.9939
original,590,-17.088
original,591,-17.2138
original,592,-17.3687
original,593,-17.5457
original,594,-17.7349
original,595,-17.9255
original,596,-18.1065
original,597,-18.2687
original,598,-18.4046
original,599,-18.5098
original,600,-18.5822
original,601,-18.6236
original,602,-18.6372
original,603,-18.627
original,604,-18.5958
original,605,-18.5446
original,606,-18.4709
original,607,-18.3712
original,608,-18.2409
original,609,-18.0777
original,610,-17.8818
original,611,-17.6594
original,612,-17.4206
original,613,-17.1783
original,614,-16.9443
original,615,-16.7275
original,616,-16.5296
original,617,-16.3459
original,618,-16.1656
original,619,-15.9745
original,620,-15.7581
original,621,-15.5055
original,622,-15.2127
original,623,-14.883
original,624,-14.5282
original,625,-14.1679
original,626,-13.8265
original,627,-13.5317
original,628,-13.309
original,629,-13.1798
original,630,-13.1574
original,631,-13.2442
original,632,-13.4318
original,633,-13.7011
original,634,-14.0262
original,635,-14.3798
original,636,-14.7374
original,637,-15.1177
original,638,-15.5324
original,639,-15.9994
original,640,-16.5315
original,641,-17.1248
original,642,-17.7526
original,643,-18.3663
original,644,-18.9052
original,645,-19.3038
original,646,-19.4954
original,647,-19.4618
original,648,-19.2049
original,649,-18.7471
original,650,-18.1288
original,651,-17.4017
original,652,-16.6214
original,653,-15.8383
original,654,-15.0999
original,655,-14.4296
original,656,-13.849
original,657,-13.3734
original,658,-13.0183
original,659,-12.803
original,660,-12.7526
original,661,-12.8959
original,662,-13.2611
original,663,-13.867
original,664,-14.7282
original,665,-15.8387
original,666,-17.1801
original,667,-18.7221
original,668,-20.4264
original,669,-22.2319
original,670,-24.0846
original,671,-25.9355
original,672,-27.7472
original,673,-29.4917
original,674,-31.1772
original,675,-32.6211
original,676,-34.2029
original,677,-35.7392
original,678,-37.2228
original,679,-38.6408
original,680,-39.9753
original,681,-41.2183
original,682,-42.375
original,683,-43.4629
original,684,-44.502
original,685,-45.5016
original,686,-46.4501
original,687,-47.3111
original,688,-48.0233
original,689,-48.5526
original,690,-48.9526
original,691,-49.0508
original,692,-48.9381
original,693,-48.6496
original,694,-48.2059
original,695,-47.639
original,696,-46.9781
original,697,-46.2469
original,698,-45.4651
original,699,-44.65
original,700,-43.8175
original,701,-42.9929
original,702,-42.1825
original,703,-41.283
original,704,-40.538
original,705,-39.8261
original,706,-39.138
original,707,-38.4664
original,708,-37.7973
original,709,-37.1197
original,710,-36.426
original,711,-35.7161
original,712,-34.9956
original,713,-34.2732
original,714,-33.5571
original,715,-32.8528
original,716,-32.1609
original,717,-31.4761
original,718,-30.7896
original,719,-30.1323
original,720,-29.4642
original,721,-28.8811
original,722,-28.1668
original,723,-27.4227
original,724,-26.5645
original,725,-25.6506
original,726,-24.6832
original,727,-23.6694
original,728,-22.6267
original,729,-21.5963
original,730,-20.6687
original,731,-19.9695
original,732,-19.7276
original,733,-19.9196
original,734,-20.2948
original,735,-20.753
original,736,-21.2392
original,737,-21.7523
original,738,-22.3207
original,739,-22.9872
original,740,-23.7988
original,741,-24.7957
original,742,-26.0011
original,743,-27.4112
original,744,-28.9459
original,745,-30.5948
original,746,-32.2229
original,747,-33.8861
original,748,-35.5546
original,749,-36.9621
original,750,-38.1764
original,751,-39.1835
original,752,-40.0512
original,753,-40.8286
original,754,-41.5585
original,755,-42.2666
original,756,-42.9564
original,757,-43.6124
original,758,-44.209
original,759,-44.7216
original,760,-45.1372
original,761,-45.4598
original,762,-45.7037
original,763,-45.8908
original,764,-46.0408
original,765,-46.1632
original,766,-46.2521
original,767,-46.2864
original,768,-46.2336
original,769,-46.056
original,770,-45.7192
original,771,-45.2023
original,772,-44.4994
original,773,-43.6245
original,774,-42.6069
original,775,-41.4856
original,776,-40.3025
original,777,-39.0971
original,778,-37.9058
original,779,-36.7625
original,780,-35.7024
original,781,-34.7552
original,782,-33.9398
original,783,-33.3244
original,784,-32.9625
original,785,-32.9052
original,786,-33.1815
original,787,-33.7892
original,788,-34.6775
original,789,-35.7456
original,790,-36.872
original,791,-37.9382
original,792,-38.7855
original,793,-39.379
original,794,-39.7375
original,795,-39.9323
original,796,-40.0489
original,797,-40.1739
original,798,-40.3668
original,799,-40.6427
original,800,-40.9819
original,801,-41.3624
original,802,-41.7212
original,803,-42.0209
original,804,-42.2437
original,805,-42.3883
original,806,-42.4543
original,807,-42.4405
original,808,-42.3437
original,809,-42.1582
original,810,-41.8766
original,811,-41.491
original,812,-40.9965
original,813,-40.395
original,814,-39.698
original,815,-38.9279
original,816,-38.1174
original,817,-37.3045
original,818,-36.5259
original,819,-35.8129
original,820,-35.1876
original,821,-34.6601
original,822,-34.2285
original,823,-33.8801
original,824,-33.5962
original,825,-33.3569
original,826,-33.1454
original,827,-32.9495
original,828,-32.7607
original,829,-32.5732
original,830,-32.3812
original,831,-32.1783
original,832,-31.9578
original,833,-31.713
original,834,-31.4373
original,835,-31.1251
original,836,-30.7718
original,837,-30.3742
original,838,-29.9288
original,839,-29.4341
original,840,-28.8899
original,841,-28.298
original,842,-27.6614
original,843,-26.9847
original,844,-26.2205
original,845,-25.4249
original,846,-24.5147
original,847,-23.6574
original,848,-22.7616
original,849,-21.872
original,850,-20.9345
original,851,-19.9501
original,852,-18.926
original,853,-17.8771
original,854,-16.8275
original,855,-15.8107
original,856,-14.8682
original,857,-14.0463
original,858,-13.3883
original,859,-12.9249
original,860,-12.7319
original,861,-12.7186
original,862,-12.8618
original,863,-13.0336
original,864,-13.192
original,865,-13.2124
original,866,-13.1178
original,867,-12.8898
original,868,-12.5359
original,869,-12.0853
original,870,-11.5835
original,871,-11.0872
original,872,-10.6592
original,873,-10.3608
original,874,-10.2432
original,875,-10.3416
original,876,-10.669
original,877,-11.2155
original,878,-11.9503
original,879,-12.8295
original,880,-13.8042
original,881,-14.829
original,882,-15.8095
original,883,-16.776
original,884,-17.6457
original,885,-18.5274
original,886,-19.3584
original,887,-20.1926
original,888,-20.9792
original,889,-21.7226
original,890,-22.4263
original,891,-23.0907
original,892,-23.7115
original,893,-24.3354
original,894,-24.8943
original,895,-25.5008
original,896,-25.8938
original,897,-26.182
original,898,-26.3122
original,899,-26.335
original,900,-26.258
original,901,-26.0934
original,902,-25.8538
original,903,-25.5487
original,904,-25.182
original,905,-24.7507
original,906,-24.2453
original,907,-23.6523
original,908,-22.958
original,909,-22.1514
original,910,-21.2271
original,911,-20.1871
original,912,-19.0403
original,913,-17.8009
original,914,-16.4847
original,915,-15.1056
original,916,-13.673
original,917,-12.1913
original,918,-10.6612
original,919,-9.08453
original,920,-7.46817
original,921,-5.82806
original,922,-4.19058
original,923,-2.58535
original,924,-1.06315
original,925,0.336944
original,926,1.57791
original,927,2.62858
original,928,3.46697
original,929,4.08291
original,930,4.48127
original,931,4.68421
original,932,4.72994
original,933,4.66619
original,934,4.54223
original,935,4.40237
original,936,4.28198
original,937,4.2055
original,938,4.18757
original,939,4.23434
original,940,4.34706
original,941,4.52558
original,942,4.77241
original,943,5.09982
original,944,5.55056
original,945,6.50161
original,946,6.65309
original,947,6.65699
original,948,6.70887
original,949,6.812
original,950,6.96532
original,951,7.16311
original,952,7.39583
original,953,7.65059
original,954,7.91248
original,955,8.16615
original,956,8.3969
original,957,8.5928
original,958,8.74648
original,959,8.85555
original,960,8.92284
original,961,8.95506
original,962,8.96161
original,963,8.95232
original,964,8.93569
original,965,8.91786
original,966,8.9021
original,967,8.88911
original,968,8.87811
original,969,8.86737
original,970,8.85516
original,971,8.84067
original,972,8.82369
original,973,8.80467
original,974,8.78459
original,975,8.76462
original,976,8.74568
original,977,8.72865
original,978,8.7143
original,979,8.70303
original,980,8.69513
original,981,8.69094
original,982,8.69045
original,983,8.69342
original,984,8.69963
original,985,8.70812
original,986,8.71747
original,987,8.7258
original,988,8.73057
original,989,8.72965
original,990,8.72107
original,991,8.70391
original,992,8.67841
original,993,8.64614
original,994,8.60966
original,995,8.5722
original,996,8.53675
original,997,8.5057
original,998,8.48038
original,999,8.46116
original,1000,8.44738
original,1001,8.43777
original,1002,8.43092
original,1003,8.42537
original,1004,8.4202
original,1005,8.41483
original,1006,8.40918
original,1007,8.40339
original,1008,8.39776
original,1009,8.39245
original,1010,8.38788
original,1011,8.38405
original,1012,8.38106
original,1013,8.37884
original,1014,8.37739
original,1015,8.37684
original,1016,8.37756
original,1017,8.38013
original,1018,8.38506
original,1019,8.39295
original,1020,8.40432
original,1021,8.41926
original,1022,8.43757
original,1023,8.45864
original,1024,8.48158
original,1025,8.50526
original,1026,8.52852
original,1027,8.55028
original,1028,8.5695
original,1029,8.58543
original,1030,8.59752
original,1031,8.60555
original,1032,8.60968
original,1033,8.61069
original,1034,8.60981
original,1035,8.6086
original,1036,8.60896
original,1037,8.61246
original,1038,8.6202
original,1039,8.6324
original,1040,8.64842
original,1041,8.66706
original,1042,8.68648
original,1043,8.705
original,1044,8.72118
original,1045,8.73426
original,1046,8.74417
original,1047,8.75142
original,1048,8.75687
original,1049,8.76183
original,1050,8.76747
original,1051,8.77476
original,1052,8.78438
original,1053,8.79663
original,1054,8.81127
original,1055,8.82766
original,1056,8.84486
original,1057,8.86202
original,1058,8.87836
original,1059,8.89339
original,1060,8.90726
original,1061,8.92027
original,1062,8.93328
original,1063,8.64339
original,1064,8.50091
original,1065,8.40719
original,1066,8.33749
original,1067,8.28183
original,1068,8.23382
original,1069,8.18965
original,1070,8.1472
original,1071,8.10585
original,1072,8.06545
original,1073,8.02646
original,1074,7.98899
original,1075,7.95202
original,1076,7.915
original,1077,7.87712
original,1078,7.8359
original,1079,7.7885
original,1080,7.74558
original,1081,7.70814
original,1082,7.63393
original,1083,7.55969
original,1084,7.51664
original,1085,7.42774
